Results of experiments stored in: ./experiments/CartPole-v1_5
Episode: 1, exploration: 0.9942657848626825, score: 54.0
State: [ 1.50882 -0.01576 -0.09968  0.32932], Output model: [ 20.44456  20.52964], Action: 1, score: 136.0
State: [ 1.50850  0.18062 -0.09309  0.00695], Output model: [ 20.39743  20.39463], Action: 0, score: 137.0
State: [ 1.51212 -0.01305 -0.09295  0.26887], Output model: [ 20.42653  20.49557], Action: 1, score: 138.0
State: [ 1.51185  0.18327 -0.08757 -0.05162], Output model: [ 20.37809  20.37890], Action: 1, score: 139.0
State: [ 1.51552  0.37953 -0.08861 -0.37060], Output model: [ 20.39055  20.37604], Action: 0, score: 140.0
State: [ 1.52311  0.18577 -0.09602 -0.10712], Output model: [ 20.36205  20.35310], Action: 0, score: 141.0
State: [ 1.52683 -0.00785 -0.09816  0.15379], Output model: [ 20.37914  20.38240], Action: 1, score: 142.0
State: [ 1.52667  0.18853 -0.09508 -0.16817], Output model: [ 20.34320  20.33396], Action: 0, score: 143.0
State: [ 1.53044 -0.00511 -0.09845  0.09307], Output model: [ 20.35905  20.35980], Action: 1, score: 144.0
State: [ 1.53034  0.19127 -0.09659 -0.22898], Output model: [ 20.33895  20.32605], Action: 0, score: 145.0
State: [ 1.53416 -0.00235 -0.10117  0.03174], Output model: [ 20.33692  20.33166], Action: 0, score: 146.0
State: [ 1.53412 -0.19588 -0.10053  0.29087], Output model: [ 20.35510  20.36606], Action: 1, score: 147.0
State: [ 1.53020  0.00052 -0.09471 -0.03175], Output model: [ 20.31228  20.30975], Action: 0, score: 148.0
State: [ 1.53021 -0.19313 -0.09535  0.22961], Output model: [ 20.32944  20.34091], Action: 1, score: 149.0
State: [ 1.52635  0.00322 -0.09076 -0.09156], Output model: [ 20.28905  20.28687], Action: 0, score: 150.0
State: [ 1.52641 -0.19049 -0.09259  0.17117], Output model: [ 20.30500  20.31471], Action: 1, score: 151.0
State: [ 1.52260  0.00582 -0.08916 -0.14923], Output model: [ 20.26663  20.26247], Action: 0, score: 152.0
State: [ 1.52272 -0.18792 -0.09215  0.11405], Output model: [ 20.28256  20.28899], Action: 1, score: 153.0
State: [ 1.51896  0.00840 -0.08987 -0.20623], Output model: [ 20.24535  20.23751], Action: 0, score: 154.0
State: [ 1.51913 -0.18533 -0.09399  0.05681], Output model: [ 20.26027  20.26116], Action: 1, score: 155.0
State: [ 1.51542  0.01100 -0.09286 -0.26399], Output model: [ 20.24694  20.23197], Action: 0, score: 156.0
State: [ 1.51564 -0.18268 -0.09814 -0.00198], Output model: [ 20.23737  20.23020], Action: 0, score: 157.0
State: [ 1.51199 -0.37627 -0.09818  0.25820], Output model: [ 20.25480  20.26266], Action: 1, score: 158.0
State: [ 1.50446 -0.17989 -0.09301 -0.06376], Output model: [ 20.21345  20.20793], Action: 0, score: 159.0
State: [ 1.50086 -0.37356 -0.09429  0.19819], Output model: [ 20.22972  20.23702], Action: 1, score: 160.0
State: [ 1.49339 -0.17723 -0.09032 -0.12269], Output model: [ 20.19062  20.18439], Action: 0, score: 161.0
State: [ 1.48985 -0.37095 -0.09278  0.14019], Output model: [ 20.20644  20.21143], Action: 1, score: 162.0
State: [ 1.48243 -0.17463 -0.08997 -0.18026], Output model: [ 20.16831  20.15900], Action: 0, score: 163.0
State: [ 1.47894 -0.36836 -0.09358  0.08274], Output model: [ 20.18416  20.18487], Action: 1, score: 164.0
State: [ 1.47157 -0.17203 -0.09192 -0.23794], Output model: [ 20.13589  20.12139], Action: 0, score: 165.0
State: [ 1.46813 -0.36572 -0.09668  0.02439], Output model: [ 20.16150  20.15548], Action: 0, score: 166.0
State: [ 1.46081 -0.55933 -0.09619  0.28507], Output model: [ 20.17949  20.18935], Action: 1, score: 167.0
State: [ 1.44963 -0.36298 -0.09049 -0.03633], Output model: [ 20.13808  20.13510], Action: 0, score: 168.0
State: [ 1.44237 -0.55670 -0.09122  0.22649], Output model: [ 20.15501  20.16574], Action: 1, score: 169.0
State: [ 1.43123 -0.36040 -0.08669 -0.09352], Output model: [ 20.11601  20.11380], Action: 0, score: 170.0
State: [ 1.42403 -0.55418 -0.08856  0.17060], Output model: [ 20.13236  20.14215], Action: 1, score: 171.0
State: [ 1.41294 -0.35791 -0.08515 -0.14865], Output model: [ 20.09387  20.08976], Action: 0, score: 172.0
State: [ 1.40578 -0.55171 -0.08812  0.11600], Output model: [ 20.10940  20.11567], Action: 1, score: 173.0
State: [ 1.39475 -0.35545 -0.08580 -0.20313], Output model: [ 20.06988  20.06056], Action: 0, score: 174.0
State: [ 1.38764 -0.54924 -0.08986  0.06130], Output model: [ 20.08533  20.08525], Action: 0, score: 175.0
State: [ 1.37666 -0.74297 -0.08864  0.32433], Output model: [ 20.10256  20.11854], Action: 1, score: 176.0
State: [ 1.36180 -0.54670 -0.08215  0.00507], Output model: [ 20.05869  20.06118], Action: 1, score: 177.0
State: [ 1.35086 -0.35051 -0.08205 -0.31236], Output model: [ 20.02071  20.00607], Action: 0, score: 178.0
State: [ 1.34385 -0.54437 -0.08830 -0.04664], Output model: [ 20.03566  20.02735], Action: 0, score: 179.0
State: [ 1.33296 -0.73812 -0.08923  0.21693], Output model: [ 20.04983  20.05356], Action: 1, score: 180.0
State: [ 1.31820 -0.54184 -0.08489 -0.10251], Output model: [ 20.00916  19.99895], Action: 0, score: 181.0
State: [ 1.30737 -0.73565 -0.08694  0.16223], Output model: [ 20.02370  20.02441], Action: 1, score: 182.0
State: [ 1.29265 -0.53940 -0.08370 -0.15657], Output model: [ 19.98328  19.96895], Action: 0, score: 183.0
State: [ 1.28186 -0.73323 -0.08683  0.10858], Output model: [ 19.99797  19.99345], Action: 0, score: 184.0
State: [ 1.26720 -0.92701 -0.08466  0.37266], Output model: [ 20.01980  20.03260], Action: 1, score: 185.0
State: [ 1.24866 -0.73079 -0.07720  0.05453], Output model: [ 19.97006  19.96933], Action: 0, score: 186.0
State: [ 1.23404 -0.92473 -0.07611  0.32189], Output model: [ 20.00747  20.02335], Action: 1, score: 187.0
State: [ 1.21555 -0.72861 -0.06967  0.00621], Output model: [ 19.94414  19.94528], Action: 1, score: 188.0
State: [ 1.20098 -0.53256 -0.06955 -0.30762], Output model: [ 19.90589  19.88927], Action: 0, score: 189.0
State: [ 1.19033 -0.72663 -0.07570 -0.03766], Output model: [ 19.92181  19.91176], Action: 0, score: 190.0
State: [ 1.17579 -0.92059 -0.07646  0.23021], Output model: [ 19.97291  19.97768], Action: 1, score: 191.0
State: [ 1.15738 -0.72446 -0.07185 -0.08557], Output model: [ 19.89973  19.88802], Action: 0, score: 192.0
State: [ 1.14289 -0.91848 -0.07356  0.18360], Output model: [ 19.95887  19.96164], Action: 1, score: 193.0
State: [ 1.12452 -0.72239 -0.06989 -0.13135], Output model: [ 19.88516  19.87044], Action: 0, score: 194.0
State: [ 1.11007 -0.91644 -0.07252  0.13849], Output model: [ 19.94372  19.94249], Action: 0, score: 195.0
State: [ 1.09175 -1.11046 -0.06975  0.40744], Output model: [ 19.95421  19.95832], Action: 1, score: 196.0
State: [ 1.06954 -0.91442 -0.06160  0.09361], Output model: [ 19.93693  19.94195], Action: 1, score: 197.0
State: [ 1.05125 -0.71847 -0.05973 -0.21785], Output model: [ 19.86279  19.84847], Action: 0, score: 198.0
State: [ 1.03688 -0.91269 -0.06408  0.05541], Output model: [ 19.92097  19.91837], Action: 0, score: 199.0
State: [ 1.01863 -1.10684 -0.06298  0.32720], Output model: [ 19.92280  19.92237], Action: 0, score: 200.0
State: [ 0.99649 -1.30101 -0.05643  0.59938], Output model: [ 19.80763  19.81347], Action: 1, score: 201.0
State: [ 0.97047 -1.10514 -0.04445  0.28947], Output model: [ 19.84876  19.85643], Action: 1, score: 202.0
State: [ 0.94837 -0.90942 -0.03866 -0.01690], Output model: [ 19.90878  19.91938], Action: 1, score: 203.0
State: [ 0.93018 -0.71376 -0.03899 -0.32152], Output model: [ 19.86097  19.84591], Action: 0, score: 204.0
State: [ 0.91590 -0.90831 -0.04542 -0.04138], Output model: [ 19.90074  19.90283], Action: 1, score: 205.0
State: [ 0.89774 -0.71257 -0.04625 -0.34805], Output model: [ 19.84871  19.81971], Action: 0, score: 206.0
State: [ 0.88348 -0.90700 -0.05321 -0.07030], Output model: [ 19.88321  19.87219], Action: 0, score: 207.0
State: [ 0.86534 -1.10132 -0.05462  0.20513], Output model: [ 19.86484  19.85313], Action: 0, score: 208.0
State: [ 0.84332 -1.29562 -0.05052  0.48010], Output model: [ 19.76796  19.73679], Action: 0, score: 209.0
State: [ 0.81741 -1.48999 -0.04091  0.75644], Output model: [ 19.76900  19.79746], Action: 1, score: 210.0
State: [ 0.78761 -1.29433 -0.02579  0.45117], Output model: [ 19.78008  19.77561], Action: 0, score: 211.0
State: [ 0.76172 -1.48908 -0.01676  0.73561], Output model: [ 19.80143  19.87803], Action: 1, score: 212.0
State: [ 0.73194 -1.29373 -0.00205  0.43770], Output model: [ 19.80535  19.83324], Action: 1, score: 213.0
State: [ 0.70606 -1.09858  0.00670  0.14437], Output model: [ 19.81259  19.82996], Action: 1, score: 214.0
State: [ 0.68409 -0.90356  0.00959 -0.14619], Output model: [ 19.78651  19.78942], Action: 1, score: 215.0
State: [ 0.66602 -0.70857  0.00667 -0.43583], Output model: [ 19.84206  19.81110], Action: 0, score: 216.0
State: [ 0.65185 -0.90379 -0.00205 -0.14105], Output model: [ 19.81010  19.80033], Action: 0, score: 217.0
State: [ 0.63377 -1.09888 -0.00487  0.15099], Output model: [ 19.83562  19.84882], Action: 1, score: 218.0
State: [ 0.61180 -0.90369 -0.00185 -0.14323], Output model: [ 19.82334  19.81861], Action: 0, score: 219.0
State: [ 0.59372 -1.09878 -0.00471  0.14887], Output model: [ 19.85033  19.86854], Action: 1, score: 220.0
State: [ 0.57175 -0.90360 -0.00174 -0.14530], Output model: [ 19.83662  19.83685], Action: 1, score: 221.0
State: [ 0.55367 -0.70845 -0.00464 -0.43853], Output model: [ 19.88106  19.82684], Action: 0, score: 222.0
State: [ 0.53951 -0.90350 -0.01341 -0.14731], Output model: [ 19.85191  19.84213], Action: 0, score: 223.0
State: [ 0.52144 -1.09843 -0.01636  0.14111], Output model: [ 19.87155  19.88424], Action: 1, score: 224.0
State: [ 0.49947 -0.90308 -0.01354 -0.15669], Output model: [ 19.86363  19.85787], Action: 0, score: 225.0
State: [ 0.48140 -1.09800 -0.01667  0.13169], Output model: [ 19.88516  19.90166], Action: 1, score: 226.0
State: [ 0.45944 -0.90265 -0.01404 -0.16620], Output model: [ 19.87562  19.87354], Action: 0, score: 227.0
State: [ 0.44139 -1.09757 -0.01736  0.12202], Output model: [ 19.89858  19.91841], Action: 1, score: 228.0
State: [ 0.41944 -0.90220 -0.01492 -0.17609], Output model: [ 19.88974  19.89007], Action: 1, score: 229.0
State: [ 0.40140 -0.70687 -0.01844 -0.47344], Output model: [ 19.93693  19.88046], Action: 0, score: 230.0
State: [ 0.38726 -0.90172 -0.02791 -0.18663], Output model: [ 19.90158  19.89039], Action: 0, score: 231.0
State: [ 0.36922 -1.09644 -0.03164  0.09712], Output model: [ 19.91657  19.92621], Action: 1, score: 232.0
State: [ 0.34730 -0.90088 -0.02970 -0.20538], Output model: [ 19.91575  19.90442], Action: 0, score: 233.0
State: [ 0.32928 -1.09556 -0.03381  0.07779], Output model: [ 19.92816  19.93853], Action: 1, score: 234.0
State: [ 0.30737 -0.89997 -0.03225 -0.22536], Output model: [ 19.93086  19.91790], Action: 0, score: 235.0
State: [ 0.28937 -1.09462 -0.03676  0.05697], Output model: [ 19.93925  19.94925], Action: 1, score: 236.0
State: [ 0.26748 -0.89899 -0.03562 -0.24708], Output model: [ 19.94592  19.93018], Action: 0, score: 237.0
State: [ 0.24950 -1.09358 -0.04056  0.03416], Output model: [ 19.94972  19.95818], Action: 1, score: 238.0
State: [ 0.22762 -0.89790 -0.03988 -0.27104], Output model: [ 19.96095  19.94111], Action: 0, score: 239.0
State: [ 0.20967 -1.09243 -0.04530  0.00880], Output model: [ 19.95948  19.96505], Action: 1, score: 240.0
State: [ 0.18782 -0.89669 -0.04512 -0.29782], Output model: [ 19.97595  19.95049], Action: 0, score: 241.0
State: [ 0.16988 -1.09114 -0.05108 -0.01970], Output model: [ 19.96842  19.96956], Action: 1, score: 242.0
State: [ 0.14806 -0.89533 -0.05147 -0.32805], Output model: [ 19.99092  19.95807], Action: 0, score: 243.0
State: [ 0.13015 -1.08968 -0.05804 -0.05204], Output model: [ 19.97638  19.97137], Action: 0, score: 244.0
State: [ 0.10836 -1.28392 -0.05908  0.22178], Output model: [ 19.98746  20.00632], Action: 1, score: 245.0
State: [ 0.08268 -1.08801 -0.05464 -0.08893], Output model: [ 19.99086  19.99258], Action: 1, score: 246.0
State: [ 0.06092 -0.89215 -0.05642 -0.39834], Output model: [ 20.02482  19.98384], Action: 0, score: 247.0
State: [ 0.04308 -1.08643 -0.06439 -0.12397], Output model: [ 19.99731  19.98929], Action: 0, score: 248.0
State: [ 0.02135 -1.28057 -0.06687  0.14773], Output model: [ 20.00752  20.02147], Action: 1, score: 249.0
State: [-0.00426 -1.08456 -0.06391 -0.16528], Output model: [ 20.01001  20.00485], Action: 0, score: 250.0
State: [-0.02595 -1.27871 -0.06722  0.10658], Output model: [ 20.01989  20.03572], Action: 1, score: 251.0
State: [-0.05153 -1.08269 -0.06508 -0.20653], Output model: [ 20.02202  20.01774], Action: 0, score: 252.0
State: [-0.07318 -1.27683 -0.06922  0.06493], Output model: [ 20.02230  20.03899], Action: 1, score: 253.0
State: [-0.09872 -1.08078 -0.06792 -0.24876], Output model: [ 20.02970  20.02397], Action: 0, score: 254.0
State: [-0.12033 -1.27487 -0.07289  0.02175], Output model: [ 20.01441  20.03082], Action: 1, score: 255.0
State: [-0.14583 -1.07879 -0.07246 -0.29301], Output model: [ 20.03258  20.02133], Action: 0, score: 256.0
State: [-0.16741 -1.27280 -0.07832 -0.02403], Output model: [ 20.00742  20.02102], Action: 1, score: 257.0
State: [-0.19286 -1.07665 -0.07880 -0.34036], Output model: [ 20.03635  20.01696], Action: 0, score: 258.0
State: [-0.21440 -1.27057 -0.08560 -0.07353], Output model: [ 20.00153  20.00952], Action: 1, score: 259.0
State: [-0.23981 -1.07433 -0.08708 -0.39194], Output model: [ 20.03727  20.00479], Action: 0, score: 260.0
State: [-0.26129 -1.26812 -0.09491 -0.12794], Output model: [ 19.99697  19.99619], Action: 0, score: 261.0
State: [-0.28666 -1.46176 -0.09747  0.13336], Output model: [ 19.97686  20.00685], Action: 1, score: 262.0
State: [-0.31589 -1.26539 -0.09481 -0.18841], Output model: [ 19.98675  19.98719], Action: 1, score: 263.0
State: [-0.34120 -1.06904 -0.09857 -0.50944], Output model: [ 19.95417  19.82634], Action: 0, score: 264.0
State: [-0.36258 -1.26265 -0.10876 -0.24937], Output model: [ 19.94542  19.84146], Action: 0, score: 265.0
State: [-0.38783 -1.45606 -0.11375  0.00712], Output model: [ 19.92135  19.82508], Action: 0, score: 266.0
State: [-0.41695 -1.64939 -0.11361  0.26186], Output model: [ 19.88940  19.82394], Action: 0, score: 267.0
State: [-0.44994 -1.84272 -0.10837  0.51666], Output model: [ 19.85516  19.83919], Action: 0, score: 268.0
State: [-0.48680 -2.03616 -0.09804  0.77333], Output model: [ 19.77671  19.86300], Action: 1, score: 269.0
State: [-0.52752 -1.83984 -0.08257  0.45148], Output model: [ 19.83054  19.82836], Action: 0, score: 270.0
State: [-0.56432 -2.03370 -0.07354  0.71703], Output model: [ 19.76253  19.81234], Action: 1, score: 271.0
State: [-0.60499 -1.83764 -0.05920  0.40214], Output model: [ 19.80023  19.81549], Action: 1, score: 272.0
State: [-0.64174 -1.64173 -0.05116  0.09139], Output model: [ 19.78899  19.73919], Action: 0, score: 273.0
State: [-0.67458 -1.83608 -0.04933  0.36751], Output model: [ 19.76421  19.76230], Action: 0, score: 274.0
State: [-0.71130 -2.03047 -0.04198  0.64424], Output model: [ 19.71379  19.65963], Action: 0, score: 275.0
State: [-0.75191 -2.22498 -0.02909  0.92341], Output model: [ 19.52594  19.49025], Action: 0, score: 276.0
State: [-0.79641 -2.41970 -0.01063  1.20681], Output model: [ 19.23696  19.37276], Action: 1, score: 277.0
State: [-0.84480 -2.22444  0.01351  0.91082], Output model: [ 19.40713  19.51090], Action: 1, score: 278.0
State: [-0.88929 -2.02951  0.03173  0.62241], Output model: [ 19.57475  19.60810], Action: 1, score: 279.0
State: [-0.92988 -1.83484  0.04417  0.33988], Output model: [ 19.60995  19.58574], Action: 0, score: 280.0
State: [-0.96658 -2.03056  0.05097  0.64616], Output model: [ 19.49538  19.55811], Action: 1, score: 281.0
State: [-1.00719 -1.83619  0.06389  0.36996], Output model: [ 19.50517  19.52497], Action: 1, score: 282.0
State: [-1.04391 -1.64203  0.07129  0.09809], Output model: [ 19.37908  19.33243], Action: 0, score: 283.0
State: [-1.07675 -1.83810  0.07326  0.41238], Output model: [ 19.40149  19.42130], Action: 1, score: 284.0
State: [-1.11352 -1.64409  0.08150  0.14366], Output model: [ 19.30392  19.26603], Action: 0, score: 285.0
State: [-1.14640 -1.84027  0.08438  0.46091], Output model: [ 19.31753  19.34800], Action: 1, score: 286.0
State: [-1.18320 -1.64644  0.09359  0.19597], Output model: [ 19.25223  19.23499], Action: 0, score: 287.0
State: [-1.21613 -1.84277  0.09751  0.51664], Output model: [ 19.27397  19.33072], Action: 1, score: 288.0
State: [-1.25299 -1.64914  0.10785  0.25621], Output model: [ 19.22289  19.23915], Action: 1, score: 289.0
State: [-1.28597 -1.45571  0.11297 -0.00060], Output model: [ 19.21564  19.15568], Action: 0, score: 290.0
State: [-1.31508 -1.65226  0.11296  0.32548], Output model: [ 19.18414  19.20772], Action: 1, score: 291.0
State: [-1.34813 -1.45891  0.11947  0.07045], Output model: [ 19.17246  19.13212], Action: 0, score: 292.0
State: [-1.37731 -1.65553  0.12088  0.39831], Output model: [ 19.16407  19.20812], Action: 1, score: 293.0
State: [-1.41042 -1.46231  0.12884  0.14605], Output model: [ 19.15009  19.14321], Action: 0, score: 294.0
State: [-1.43966 -1.65902  0.13176  0.47644], Output model: [ 18.33985  19.21038], Action: 1, score: 295.0
State: [-1.47284 -1.46598  0.14129  0.22802], Output model: [ 19.16352  19.20260], Action: 1, score: 296.0
State: [-1.50216 -1.27313  0.14585 -0.01697], Output model: [ 19.18440  19.15252], Action: 0, score: 297.0
State: [-1.52763 -1.47001  0.14551  0.31794], Output model: [ 18.88491  19.27203], Action: 1, score: 298.0
State: [-1.55703 -1.27723  0.15187  0.07445], Output model: [ 19.25366  19.24755], Action: 0, score: 299.0
State: [-1.58257 -1.47416  0.15336  0.41094], Output model: [ 17.27783  19.39993], Action: 1, score: 300.0
State: [-1.61205 -1.28151  0.16158  0.17026], Output model: [ 19.20244  19.42504], Action: 1, score: 301.0
State: [-1.63768 -1.08902  0.16499 -0.06741], Output model: [ 19.40719  19.38056], Action: 0, score: 302.0
State: [-1.65946 -1.28608  0.16364  0.27245], Output model: [ 17.98967  19.54919], Action: 1, score: 303.0
State: [-1.68519 -1.09362  0.16909  0.03552], Output model: [ 19.55288  19.54880], Action: 0, score: 304.0
State: [-1.70706 -1.29072  0.16980  0.37642], Output model: [ 16.47786  19.74475], Action: 1, score: 305.0
State: [-1.73287 -1.09836  0.17733  0.14171], Output model: [ 18.39799  19.78048], Action: 1, score: 306.0
State: [-1.75484 -0.90616  0.18016 -0.09020], Output model: [ 19.74252  19.73265], Action: 0, score: 307.0
State: [-1.77296 -1.10335  0.17836  0.25347], Output model: [ 17.19773  19.91114], Action: 1, score: 308.0
State: [-1.79503 -0.91116  0.18343  0.02192], Output model: [ 19.30925  19.95850], Action: 1, score: 309.0
State: [-1.81325 -0.71908  0.18386 -0.20774], Output model: [ 19.90560  19.88155], Action: 0, score: 310.0
State: [-1.82764 -0.91629  0.17971  0.13684], Output model: [ 18.45269  20.04463], Action: 1, score: 311.0
State: [-1.84596 -0.72414  0.18245 -0.09420], Output model: [ 20.02751  20.02611], Action: 0, score: 312.0
State: [-1.86044 -0.92134  0.18056  0.25004], Output model: [ 17.16098  20.12137], Action: 1, score: 313.0
State: [-1.87887 -0.72920  0.18556  0.01931], Output model: [ 19.29701  20.18234], Action: 1, score: 314.0
State: [-1.89346 -0.53715  0.18595 -0.20957], Output model: [ 20.13457  20.11984], Action: 0, score: 315.0
State: [-1.90420 -0.73438  0.18176  0.13552], Output model: [ 18.35125  20.21070], Action: 1, score: 316.0
State: [-1.91889 -0.54226  0.18447 -0.09476], Output model: [ 20.21447  20.23342], Action: 1, score: 317.0
State: [-1.92973 -0.35020  0.18257 -0.32404], Output model: [ 20.22461  20.19661], Action: 0, score: 318.0
State: [-1.93673 -0.54739  0.17609  0.02020], Output model: [ 20.14532  20.27747], Action: 1, score: 319.0
State: [-1.94768 -0.35517  0.17650 -0.21216], Output model: [ 20.20659  20.17876], Action: 0, score: 320.0
State: [-1.95479 -0.55232  0.17225  0.13059], Output model: [ 19.29352  20.31125], Action: 1, score: 321.0
State: [-1.96583 -0.36003  0.17486 -0.10319], Output model: [ 20.25966  20.24525], Action: 0, score: 322.0
State: [-1.97303 -0.55717  0.17280  0.23916], Output model: [ 18.07800  20.34900], Action: 1, score: 323.0
State: [-1.98418 -0.36488  0.17758  0.00558], Output model: [ 20.24018  20.38593], Action: 1, score: 324.0
State: [-1.99147 -0.17269  0.17770 -0.22623], Output model: [ 20.29536  20.23623], Action: 0, score: 325.0
State: [-1.99493 -0.36985  0.17317  0.11681], Output model: [ 19.43069  20.41361], Action: 1, score: 326.0
State: [-2.00232 -0.17758  0.17551 -0.11662], Output model: [ 20.38838  20.34240], Action: 0, score: 327.0
State: [-2.00588 -0.37472  0.17318  0.22589], Output model: [ 18.26161  20.44565], Action: 1, score: 328.0
State: [-2.01337 -0.18244  0.17769 -0.00756], Output model: [ 20.44316  20.47903], Action: 1, score: 329.0
State: [-2.01702  0.00974  0.17754 -0.23933], Output model: [ 20.41808  20.31146], Action: 0, score: 330.0
State: [-2.01682 -0.18741  0.17276  0.10368], Output model: [ 19.68077  20.50047], Action: 1, score: 331.0
State: [-2.02057  0.00487  0.17483 -0.12991], Output model: [ 20.51013  20.41501], Action: 0, score: 332.0
State: [-2.02048 -0.19227  0.17223  0.21243], Output model: [ 18.56257  20.52621], Action: 1, score: 333.0
State: [-2.02432  0.00002  0.17648 -0.02136], Output model: [ 20.62796  20.54597], Action: 0, score: 334.0
State: [-2.02432 -0.19713  0.17605  0.32140], Output model: [ 17.06321  20.55563], Action: 1, score: 335.0
State: [-2.02826 -0.00490  0.18248  0.08899], Output model: [ 19.07128  20.58961], Action: 1, score: 336.0
State: [-2.02836  0.18720  0.18426 -0.14102], Output model: [ 20.69748  20.55357], Action: 0, score: 337.0
State: [-2.02462 -0.01001  0.18144  0.20366], Output model: [ 17.93615  20.61039], Action: 1, score: 338.0
State: [-2.02482  0.18211  0.18551 -0.02675], Output model: [ 20.12537  20.63827], Action: 1, score: 339.0
State: [-2.02118  0.37416  0.18498 -0.25564], Output model: [ 20.72467  20.47933], Action: 0, score: 340.0
State: [-2.01369  0.17694  0.17986  0.08921], Output model: [ 19.37728  20.64863], Action: 1, score: 341.0
State: [-2.01015  0.36909  0.18165 -0.14177], Output model: [ 20.82011  20.58382], Action: 0, score: 342.0
State: [-2.00277  0.17189  0.17881  0.20227], Output model: [ 18.24508  20.64005], Action: 1, score: 343.0
State: [-1.99933  0.36407  0.18286 -0.02911], Output model: [ 20.44376  20.65799], Action: 1, score: 344.0
State: [-1.99205  0.55616  0.18228 -0.25898], Output model: [ 20.81094  20.46101], Action: 0, score: 345.0
State: [-1.98093  0.35897  0.17710  0.08520], Output model: [ 19.70506  20.63603], Action: 1, score: 346.0
State: [-1.97375  0.55117  0.17880 -0.14679], Output model: [ 20.86714  20.52124], Action: 0, score: 347.0
State: [-1.96273  0.35400  0.17587  0.19654], Output model: [ 18.60438  20.61576], Action: 1, score: 348.0
State: [-1.95565  0.54622  0.17980 -0.03592], Output model: [ 20.78270  20.60321], Action: 0, score: 349.0
State: [-1.94472  0.34904  0.17908  0.30766], Output model: [ 17.13391  20.61632], Action: 1, score: 350.0
State: [-1.93774  0.54122  0.18523  0.07637], Output model: [ 19.08945  20.60474], Action: 1, score: 351.0
State: [-1.92692  0.73327  0.18676 -0.15263], Output model: [ 20.88087  20.49029], Action: 0, score: 352.0
State: [-1.91225  0.53603  0.18371  0.19267], Output model: [ 17.97258  20.61580], Action: 1, score: 353.0
State: [-1.90153  0.72812  0.18756 -0.03690], Output model: [ 20.06009  20.55426], Action: 1, score: 354.0
State: [-1.88697  0.92012  0.18682 -0.26504], Output model: [ 20.77952  20.33998], Action: 0, score: 355.0
State: [-1.86857  0.72289  0.18152  0.08026], Output model: [ 19.31751  20.57425], Action: 1, score: 356.0
State: [-1.85411  0.91501  0.18313 -0.15011], Output model: [ 20.84986  20.42860], Action: 0, score: 357.0
State: [-1.83581  0.71781  0.18012  0.19430], Output model: [ 18.20660  20.58352], Action: 1, score: 358.0
State: [-1.82145  0.90996  0.18401 -0.03659], Output model: [ 20.30151  20.51233], Action: 1, score: 359.0
State: [-1.80325  1.10203  0.18328 -0.26604], Output model: [ 20.79009  20.34744], Action: 0, score: 360.0
State: [-1.78121  0.90483  0.17796  0.07839], Output model: [ 19.57646  20.52721], Action: 1, score: 361.0
State: [-1.76312  1.09701  0.17952 -0.15329], Output model: [ 20.81728  20.38266], Action: 0, score: 362.0
State: [-1.74118  0.89983  0.17646  0.19022], Output model: [ 18.49133  20.53823], Action: 1, score: 363.0
State: [-1.72318  1.09205  0.18026 -0.04202], Output model: [ 20.60347  20.45724], Action: 0, score: 364.0
State: [-1.70134  0.89486  0.17942  0.30168], Output model: [ 17.02666  20.54565], Action: 1, score: 365.0
State: [-1.68344  1.08703  0.18546  0.07052], Output model: [ 18.94230  20.48922], Action: 1, score: 366.0
State: [-1.66170  1.27908  0.18687 -0.15840], Output model: [ 20.84985  20.41601], Action: 0, score: 367.0
State: [-1.63612  1.08184  0.18370  0.18692], Output model: [ 17.82582  20.50531], Action: 1, score: 368.0
State: [-1.61448  1.27393  0.18744 -0.04265], Output model: [ 19.91128  20.41546], Action: 1, score: 369.0
State: [-1.58900  1.46593  0.18658 -0.27083], Output model: [ 20.81597  20.39114], Action: 0, score: 370.0
State: [-1.55968  1.26871  0.18117  0.07441], Output model: [ 19.16956  20.42230], Action: 1, score: 371.0
State: [-1.53431  1.46083  0.18266 -0.15609], Output model: [ 20.83578  20.42883], Action: 0, score: 372.0
State: [-1.50509  1.26363  0.17953  0.18820], Output model: [ 18.05865  20.43187], Action: 1, score: 373.0
State: [-1.47982  1.45579  0.18330 -0.04291], Output model: [ 20.22194  20.42922], Action: 1, score: 374.0
State: [-1.45070  1.64787  0.18244 -0.27262], Output model: [ 20.79827  20.41014], Action: 0, score: 375.0
State: [-1.41775  1.45068  0.17699  0.07160], Output model: [ 19.48624  20.40882], Action: 1, score: 376.0
State: [-1.38873  1.64288  0.17842 -0.16044], Output model: [ 20.81298  20.44855], Action: 0, score: 377.0
State: [-1.35588  1.44572  0.17521  0.18280], Output model: [ 18.36967  20.36510], Action: 1, score: 378.0
State: [-1.32696  1.63795  0.17887 -0.04990], Output model: [ 20.64835  20.48165], Action: 0, score: 379.0
State: [-1.29420  1.44078  0.17787  0.29345], Output model: [ 16.89569  20.34599], Action: 1, score: 380.0
State: [-1.26539  1.63298  0.18374  0.06172], Output model: [ 18.92806  20.40792], Action: 1, score: 381.0
State: [-1.23273  1.82506  0.18497 -0.16783], Output model: [ 20.81413  20.49121], Action: 0, score: 382.0
State: [-1.19623  1.62783  0.18161  0.17703], Output model: [ 17.79520  20.36523], Action: 1, score: 383.0
