Results of experiments stored in: ./experiments/CartPole-v1_18

Episode: 1 (913), exploration: 0.9995000625, score: 28.0
State: [-0.23321 -0.02061 -0.05209  0.11575], Output model: [ 39.26026  39.24294], Action: 0, score: 422.0
State: [-0.23362 -0.21494 -0.04977  0.39156], Output model: [ 39.32831  39.29643], Action: 0, score: 423.0
State: [-0.23792 -0.40933 -0.04194  0.66814], Output model: [ 39.35797  39.33790], Action: 0, score: 424.0
State: [-0.24611 -0.60384 -0.02858  0.94733], Output model: [ 39.35754  39.36528], Action: 1, score: 425.0
State: [-0.25818 -0.40835 -0.00963  0.64581], Output model: [ 39.35323  39.34928], Action: 0, score: 426.0
State: [-0.26635 -0.60333  0.00329  0.93544], Output model: [ 39.31967  39.37622], Action: 1, score: 427.0
State: [-0.27842 -0.40825  0.02199  0.64379], Output model: [ 39.33705  39.35239], Action: 1, score: 428.0
State: [-0.28658 -0.21345  0.03487  0.35811], Output model: [ 39.33533  39.34931], Action: 1, score: 429.0
State: [-0.29085 -0.01884  0.04203  0.07663], Output model: [ 39.33492  39.34837], Action: 1, score: 430.0
State: [-0.29123  0.17566  0.04357 -0.20250], Output model: [ 39.31020  39.32431], Action: 1, score: 431.0
State: [-0.28771  0.37013  0.03952 -0.48113], Output model: [ 39.29575  39.30103], Action: 1, score: 432.0
State: [-0.28031  0.56467  0.02989 -0.76110], Output model: [ 39.27799  39.27164], Action: 0, score: 433.0
State: [-0.26902  0.36915  0.01467 -0.45917], Output model: [ 39.27015  39.27209], Action: 1, score: 434.0
State: [-0.26163  0.56406  0.00549 -0.74719], Output model: [ 39.25356  39.24314], Action: 0, score: 435.0
State: [-0.25035  0.36887 -0.00946 -0.45278], Output model: [ 39.24334  39.24182], Action: 0, score: 436.0
State: [-0.24298  0.17388 -0.01851 -0.16310], Output model: [ 39.25139  39.25297], Action: 1, score: 437.0
State: [-0.23950  0.36926 -0.02177 -0.46156], Output model: [ 39.22808  39.22464], Action: 0, score: 438.0
State: [-0.23211  0.17446 -0.03101 -0.17582], Output model: [ 39.23875  39.23624], Action: 0, score: 439.0
State: [-0.22862 -0.02021 -0.03452  0.10692], Output model: [ 39.27329  39.26248], Action: 0, score: 440.0
State: [-0.22903 -0.21482 -0.03238  0.38852], Output model: [ 39.34034  39.31542], Action: 0, score: 441.0
State: [-0.23332 -0.40947 -0.02461  0.67082], Output model: [ 39.35318  39.34558], Action: 1, score: 442.0
State: [-0.24151 -0.21401 -0.01120  0.37049], Output model: [ 39.34388  39.32936], Action: 0, score: 443.0
State: [-0.24579 -0.40897 -0.00379  0.65962], Output model: [ 39.34568  39.34942], Action: 1, score: 444.0
State: [-0.25397 -0.21380  0.00941  0.36574], Output model: [ 39.33766  39.33702], Action: 0, score: 445.0
State: [-0.25825 -0.40905  0.01672  0.66138], Output model: [ 39.33493  39.35165], Action: 1, score: 446.0
State: [-0.26643 -0.21417  0.02995  0.37401], Output model: [ 39.33014  39.34451], Action: 1, score: 447.0
State: [-0.27071 -0.01948  0.03743  0.09091], Output model: [ 39.33340  39.34604], Action: 1, score: 448.0
State: [-0.27110  0.17508  0.03925 -0.18973], Output model: [ 39.30582  39.32092], Action: 1, score: 449.0
State: [-0.26760  0.36962  0.03545 -0.46978], Output model: [ 39.29261  39.29825], Action: 1, score: 450.0
State: [-0.26021  0.56422  0.02606 -0.75108], Output model: [ 39.27650  39.26991], Action: 0, score: 451.0
State: [-0.24892  0.36875  0.01103 -0.45031], Output model: [ 39.26719  39.26951], Action: 1, score: 452.0
State: [-0.24155  0.56372  0.00203 -0.73950], Output model: [ 39.25191  39.24136], Action: 0, score: 453.0
State: [-0.23028  0.36857 -0.01276 -0.44618], Output model: [ 39.24113  39.23972], Action: 0, score: 454.0
State: [-0.22290  0.17363 -0.02169 -0.15754], Output model: [ 39.24985  39.25103], Action: 1, score: 455.0
State: [-0.21943  0.36905 -0.02484 -0.45699], Output model: [ 39.22616  39.22274], Action: 0, score: 456.0
State: [-0.21205  0.17429 -0.03398 -0.17223], Output model: [ 39.23709  39.23424], Action: 0, score: 457.0
State: [-0.20856 -0.02033 -0.03742  0.10954], Output model: [ 39.27193  39.26069], Action: 0, score: 458.0
State: [-0.20897 -0.21489 -0.03523  0.39019], Output model: [ 39.34089  39.31501], Action: 0, score: 459.0
State: [-0.21327 -0.40950 -0.02743  0.67156], Output model: [ 39.34546  39.33954], Action: 0, score: 460.0
State: [-0.22146 -0.60423 -0.01399  0.95548], Output model: [ 39.34470  39.36721], Action: 1, score: 461.0
State: [-0.23354 -0.40892  0.00511  0.65843], Output model: [ 39.33649  39.34835], Action: 1, score: 462.0
State: [-0.24172 -0.21387  0.01828  0.36736], Output model: [ 39.32930  39.33741], Action: 1, score: 463.0
State: [-0.24600 -0.01901  0.02563  0.08050], Output model: [ 39.32201  39.33128], Action: 1, score: 464.0
State: [-0.24638  0.17573  0.02724 -0.20399], Output model: [ 39.28952  39.30371], Action: 1, score: 465.0
State: [-0.24287  0.37045  0.02316 -0.48795], Output model: [ 39.27618  39.28038], Action: 1, score: 466.0
State: [-0.23546  0.56524  0.01340 -0.77325], Output model: [ 39.25978  39.25135], Action: 0, score: 467.0
State: [-0.22415  0.36994 -0.00206 -0.47638], Output model: [ 39.24879  39.24940], Action: 1, score: 468.0
State: [-0.21675  0.56509 -0.01159 -0.76971], Output model: [ 39.23280  39.22018], Action: 0, score: 469.0
State: [-0.20545  0.37013 -0.02698 -0.48070], Output model: [ 39.22062  39.21703], Action: 0, score: 470.0
State: [-0.19805  0.17540 -0.03660 -0.19664], Output model: [ 39.23149  39.22798], Action: 0, score: 471.0
State: [-0.19454 -0.01918 -0.04053  0.08428], Output model: [ 39.26606  39.25390], Action: 0, score: 472.0
State: [-0.19492 -0.21370 -0.03885  0.36390], Output model: [ 39.33447  39.30747], Action: 0, score: 473.0
State: [-0.19920 -0.40825 -0.03157  0.64409], Output model: [ 39.34225  39.33267], Action: 0, score: 474.0
State: [-0.20736 -0.60292 -0.01869  0.92667], Output model: [ 39.34166  39.35999], Action: 1, score: 475.0
State: [-0.21942 -0.40755 -0.00015  0.62817], Output model: [ 39.33724  39.34396], Action: 1, score: 476.0
State: [-0.22757 -0.21242  0.01241  0.33544], Output model: [ 39.33127  39.33390], Action: 1, score: 477.0
State: [-0.23182 -0.01748  0.01912  0.04670], Output model: [ 39.31161  39.31878], Action: 1, score: 478.0
State: [-0.23217  0.17736  0.02005 -0.23989], Output model: [ 39.27664  39.28953], Action: 1, score: 479.0
State: [-0.22862  0.37219  0.01526 -0.52619], Output model: [ 39.26212  39.26488], Action: 1, score: 480.0
State: [-0.22118  0.56709  0.00473 -0.81402], Output model: [ 39.24405  39.23420], Action: 0, score: 481.0
State: [-0.20984  0.37191 -0.01155 -0.51985], Output model: [ 39.23223  39.23104], Action: 0, score: 482.0
State: [-0.20240  0.17695 -0.02195 -0.23083], Output model: [ 39.23927  39.24040], Action: 1, score: 483.0
State: [-0.19886  0.37238 -0.02656 -0.53036], Output model: [ 39.21365  39.21003], Action: 0, score: 484.0
State: [-0.19141  0.17764 -0.03717 -0.24616], Output model: [ 39.22384  39.21991], Action: 0, score: 485.0
State: [-0.18786 -0.01693 -0.04209  0.03457], Output model: [ 39.25685  39.24413], Action: 0, score: 486.0
State: [-0.18820 -0.21142 -0.04140  0.31368], Output model: [ 39.32303  39.29546], Action: 0, score: 487.0
State: [-0.19243 -0.40593 -0.03513  0.59302], Output model: [ 39.34346  39.32651], Action: 0, score: 488.0
State: [-0.20055 -0.60055 -0.02327  0.87444], Output model: [ 39.34310  39.35324], Action: 1, score: 489.0
State: [-0.21256 -0.40512 -0.00578  0.57453], Output model: [ 39.34075  39.33823], Action: 0, score: 490.0
State: [-0.22066 -0.60016  0.00571  0.86539], Output model: [ 39.34721  39.37185], Action: 1, score: 491.0
State: [-0.23266 -0.40511  0.02302  0.57451], Output model: [ 39.32639  39.34140], Action: 1, score: 492.0
State: [-0.24076 -0.21032  0.03451  0.28917], Output model: [ 39.32874  39.34258], Action: 1, score: 493.0
State: [-0.24497 -0.01571  0.04029  0.00756], Output model: [ 39.32421  39.33796], Action: 1, score: 494.0
State: [-0.24528  0.17881  0.04044 -0.27214], Output model: [ 39.29629  39.31150], Action: 1, score: 495.0
State: [-0.24171  0.37334  0.03500 -0.55180], Output model: [ 39.28140  39.28676], Action: 1, score: 496.0
State: [-0.23424  0.56795  0.02397 -0.83325], Output model: [ 39.26222  39.25555], Action: 0, score: 497.0
State: [-0.22288  0.37251  0.00730 -0.53313], Output model: [ 39.25210  39.25354], Action: 1, score: 498.0
State: [-0.21543  0.56753 -0.00336 -0.82350], Output model: [ 39.23359  39.22233], Action: 0, score: 499.0
Episode finished, score: 500.0
./experiments/CartPole-v1_13/model.HDF5 loaded
State: [ 0.00985 -0.00194  0.02699 -0.00525], Output model: [ 39.26918  39.30120], Action: 1, score: 0
State: [ 0.00981  0.19278  0.02689 -0.28930], Output model: [ 39.29713  39.31253], Action: 1, score: 1.0
State: [ 0.01367  0.38751  0.02110 -0.57338], Output model: [ 39.27518  39.28457], Action: 1, score: 2.0
State: [ 0.02142  0.58233  0.00963 -0.85934], Output model: [ 39.25818  39.25402], Action: 1, score: 3.0
State: [ 0.03306  0.77732 -0.00755 -1.14898], Output model: [ 39.23426  39.21557], Action: 1, score: 4.0
State: [ 0.04861  0.97254 -0.03053 -1.44402], Output model: [ 39.28457  37.43084], Action: 0, score: 5.0
State: [ 0.06806  0.77780 -0.05941 -1.16103], Output model: [ 39.12386  38.77996], Action: 0, score: 6.0
State: [ 0.08362  0.58350 -0.08263 -0.88755], Output model: [ 39.13853  39.06824], Action: 0, score: 7.0
State: [ 0.09529  0.38960 -0.10039 -0.62195], Output model: [ 39.15329  39.11497], Action: 0, score: 8.0
State: [ 0.10308  0.19601 -0.11282 -0.36250], Output model: [ 39.14551  39.11608], Action: 0, score: 9.0
State: [ 0.10700  0.00266 -0.12007 -0.10741], Output model: [ 39.15784  39.12158], Action: 0, score: 10.0
State: [ 0.10705 -0.19056 -0.12222  0.14511], Output model: [ 39.18032  39.13332], Action: 0, score: 11.0
State: [ 0.10324 -0.38374 -0.11932  0.39687], Output model: [ 39.22512  39.18021], Action: 0, score: 12.0
State: [ 0.09557 -0.57698 -0.11138  0.64968], Output model: [ 39.22222  39.19841], Action: 0, score: 13.0
State: [ 0.08403 -0.77039 -0.09839  0.90532], Output model: [ 39.20353  39.21760], Action: 1, score: 14.0
State: [ 0.06862 -0.57409 -0.08028  0.58340], Output model: [ 39.25342  39.23758], Action: 0, score: 15.0
State: [ 0.05714 -0.76800 -0.06862  0.84975], Output model: [ 39.24431  39.25900], Action: 1, score: 16.0
State: [ 0.04178 -0.57201 -0.05162  0.53631], Output model: [ 39.27081  39.26358], Action: 0, score: 17.0
State: [ 0.03034 -0.76637 -0.04089  0.81229], Output model: [ 39.27233  39.29023], Action: 1, score: 18.0
State: [ 0.01501 -0.57071 -0.02465  0.50703], Output model: [ 39.27927  39.28163], Action: 1, score: 19.0
State: [ 0.00360 -0.37525 -0.01451  0.20668], Output model: [ 39.29518  39.28283], Action: 0, score: 20.0
State: [-0.00391 -0.57016 -0.01037  0.49475], Output model: [ 39.28546  39.29247], Action: 1, score: 21.0
State: [-0.01531 -0.37490 -0.00048  0.19882], Output model: [ 39.30490  39.29896], Action: 0, score: 22.0
State: [-0.02281 -0.57001  0.00350  0.49135], Output model: [ 39.29112  39.30360], Action: 1, score: 23.0
State: [-0.03421 -0.37494  0.01332  0.19977], Output model: [ 39.30653  39.30846], Action: 1, score: 24.0
State: [-0.04171 -0.18001  0.01732 -0.08868], Output model: [ 39.29621  39.29727], Action: 1, score: 25.0
State: [-0.04531  0.01486  0.01555 -0.37585], Output model: [ 39.25058  39.25965], Action: 1, score: 26.0
State: [-0.04501  0.20976  0.00803 -0.66359], Output model: [ 39.20898  39.22075], Action: 0, score: 27.0
State: [-0.04082  0.01453 -0.00524 -0.36839], Output model: [ 39.23346  39.23553], Action: 0, score: 28.0
State: [-0.04053 -0.18052 -0.01261 -0.07737], Output model: [ 39.27777  39.26687], Action: 0, score: 29.0
State: [-0.04414 -0.37546 -0.01416  0.21131], Output model: [ 39.31585  39.29679], Action: 0, score: 30.0
State: [-0.05165 -0.57038 -0.00993  0.49949], Output model: [ 39.30438  39.30412], Action: 1, score: 31.0
State: [-0.06305 -0.37512  0.00006  0.20370], Output model: [ 39.32156  39.30952], Action: 0, score: 32.0
State: [-0.07056 -0.57024  0.00413  0.49640], Output model: [ 39.30999  39.31536], Action: 1, score: 33.0
State: [-0.08196 -0.37518  0.01406  0.20502], Output model: [ 39.32001  39.31637], Action: 0, score: 34.0
State: [-0.08947 -0.57050  0.01816  0.50211], Output model: [ 39.31501  39.32708], Action: 1, score: 35.0
State: [-0.10088 -0.37563  0.02820  0.21520], Output model: [ 39.31750  39.32316], Action: 1, score: 36.0
State: [-0.10839 -0.18093  0.03251 -0.06845], Output model: [ 39.30536  39.31126], Action: 1, score: 37.0
State: [-0.11201  0.01371  0.03114 -0.35071], Output model: [ 39.26657  39.27909], Action: 1, score: 38.0
State: [-0.11173  0.20838  0.02412 -0.63341], Output model: [ 39.23072  39.24371], Action: 1, score: 39.0
State: [-0.10756  0.40316  0.01145 -0.91840], Output model: [ 39.20877  39.20940], Action: 1, score: 40.0
State: [-0.09950  0.59812 -0.00691 -1.20746], Output model: [ 39.17976  39.16710], Action: 0, score: 41.0
State: [-0.08754  0.40309 -0.03106 -0.91695], Output model: [ 39.16021  39.15398], Action: 0, score: 42.0
State: [-0.07948  0.20840 -0.04940 -0.63419], Output model: [ 39.15865  39.15148], Action: 0, score: 43.0
State: [-0.07531  0.01400 -0.06209 -0.35747], Output model: [ 39.18425  39.16556], Action: 0, score: 44.0
State: [-0.07503 -0.18018 -0.06923 -0.08499], Output model: [ 39.22544  39.19268], Action: 0, score: 45.0
State: [-0.07863 -0.37425 -0.07093  0.18507], Output model: [ 39.26664  39.22033], Action: 0, score: 46.0
State: [-0.08612 -0.56829 -0.06723  0.45456], Output model: [ 39.33044  39.28124], Action: 0, score: 47.0
State: [-0.09748 -0.76240 -0.05814  0.72532], Output model: [ 39.33097  39.30626], Action: 0, score: 48.0
State: [-0.11273 -0.95667 -0.04364  0.99915], Output model: [ 39.29716  39.32364], Action: 1, score: 49.0
State: [-0.13186 -0.76099 -0.02365  0.69309], Output model: [ 39.34307  39.33018], Action: 1, score: 50.0
State: [-0.14708 -0.56555 -0.00979  0.39305], Output model: [ 39.35000  39.32065], Action: 0, score: 51.0
State: [-0.15840 -0.76053 -0.00193  0.68263], Output model: [ 39.35102  39.34660], Action: 0, score: 52.0
State: [-0.17361 -0.95563  0.01172  0.97471], Output model: [ 39.27431  39.35715], Action: 1, score: 53.0
State: [-0.19272 -0.76067  0.03122  0.68573], Output model: [ 39.35940  39.37128], Action: 1, score: 54.0
State: [-0.20793 -0.56599  0.04493  0.40304], Output model: [ 39.34386  39.34737], Action: 1, score: 55.0
State: [-0.21925 -0.37153  0.05299  0.12485], Output model: [ 39.34980  39.35023], Action: 1, score: 56.0
State: [-0.22668 -0.17721  0.05549 -0.15065], Output model: [ 39.31092  39.32023], Action: 1, score: 57.0
State: [-0.23023  0.01708  0.05248 -0.42533], Output model: [ 39.27663  39.28894], Action: 1, score: 58.0
State: [-0.22989  0.21142  0.04397 -0.70102], Output model: [ 39.25102  39.25733], Action: 1, score: 59.0
State: [-0.22566  0.40590  0.02995 -0.97954], Output model: [ 39.22173  39.21942], Action: 0, score: 60.0
State: [-0.21754  0.21039  0.01036 -0.67760], Output model: [ 39.21569  39.21671], Action: 1, score: 61.0
State: [-0.21333  0.40537 -0.00319 -0.96701], Output model: [ 39.18538  39.17775], Action: 0, score: 62.0
State: [-0.20522  0.21029 -0.02253 -0.67533], Output model: [ 39.17879  39.17402], Action: 0, score: 63.0
State: [-0.20102  0.01549 -0.03604 -0.38982], Output model: [ 39.19970  39.18567], Action: 0, score: 64.0
State: [-0.20071 -0.17910 -0.04384 -0.10872], Output model: [ 39.23189  39.20748], Action: 0, score: 65.0
State: [-0.20429 -0.37357 -0.04601  0.16982], Output model: [ 39.29702  39.25623], Action: 0, score: 66.0
State: [-0.21176 -0.56801 -0.04261  0.44764], Output model: [ 39.35832  39.30919], Action: 0, score: 67.0
State: [-0.22312 -0.76250 -0.03366  0.72659], Output model: [ 39.37935  39.34840], Action: 0, score: 68.0
State: [-0.23837 -0.95714 -0.01913  1.00849], Output model: [ 39.28902  39.35456], Action: 1, score: 69.0
State: [-0.25751 -0.76177  0.00104  0.70986], Output model: [ 39.38882  39.37277], Action: 0, score: 70.0
State: [-0.27275 -0.95690  0.01524  1.00287], Output model: [ 39.20374  39.36021], Action: 1, score: 71.0
State: [-0.29189 -0.76199  0.03529  0.71501], Output model: [ 39.29896  39.36877], Action: 1, score: 72.0
State: [-0.30713 -0.56737  0.04959  0.43365], Output model: [ 39.36827  39.36443], Action: 0, score: 73.0
State: [-0.31848 -0.76316  0.05827  0.74154], Output model: [ 39.20621  39.35688], Action: 1, score: 74.0
State: [-0.33374 -0.56889  0.07310  0.46775], Output model: [ 39.27879  39.35706], Action: 1, score: 75.0
State: [-0.34512 -0.37487  0.08245  0.19897], Output model: [ 39.36741  39.37942], Action: 1, score: 76.0
State: [-0.35261 -0.18102  0.08643 -0.06660], Output model: [ 39.34889  39.36403], Action: 1, score: 77.0
State: [-0.35623  0.01276  0.08510 -0.33081], Output model: [ 39.33043  39.34213], Action: 1, score: 78.0
State: [-0.35598  0.20658  0.07848 -0.59549], Output model: [ 39.30102  39.30844], Action: 1, score: 79.0
State: [-0.35185  0.40052  0.06658 -0.86246], Output model: [ 39.26384  39.26636], Action: 1, score: 80.0
State: [-0.34384  0.59467  0.04933 -1.13349], Output model: [ 39.23385  39.22458], Action: 1, score: 81.0
State: [-0.33194  0.78912  0.02666 -1.41030], Output model: [ 39.20241  39.17931], Action: 0, score: 82.0
State: [-0.31616  0.59367 -0.00155 -1.10940], Output model: [ 39.19831  39.17850], Action: 0, score: 83.0
State: [-0.30429  0.39857 -0.02374 -0.81721], Output model: [ 39.18186  39.16850], Action: 0, score: 84.0
State: [-0.29632  0.20378 -0.04008 -0.53208], Output model: [ 39.18061  39.16887], Action: 0, score: 85.0
State: [-0.29224  0.00925 -0.05072 -0.25230], Output model: [ 39.20503  39.18412], Action: 0, score: 86.0
State: [-0.29206 -0.18512 -0.05577  0.02397], Output model: [ 39.24097  39.21003], Action: 0, score: 87.0
State: [-0.29576 -0.37940 -0.05529  0.29854], Output model: [ 39.30713  39.26088], Action: 0, score: 88.0
State: [-0.30335 -0.57369 -0.04932  0.57329], Output model: [ 39.38116  39.32946], Action: 0, score: 89.0
State: [-0.31482 -0.76808 -0.03785  0.85004], Output model: [ 39.40425  39.37304], Action: 0, score: 90.0
State: [-0.33018 -0.96267 -0.02085  1.13058], Output model: [ 39.18803  39.35305], Action: 0, score: 91.0
State: [-0.34944 -1.15751  0.00176  1.41665], Output model: [ 38.48024  39.40192], Action: 1, score: 92.0
State: [-0.37259 -0.96241  0.03009  1.12452], Output model: [ 39.06333  39.36132], Action: 1, score: 93.0
State: [-0.39183 -0.76770  0.05258  0.84142], Output model: [ 39.13681  39.35410], Action: 1, score: 94.0
State: [-0.40719 -0.57333  0.06941  0.56573], Output model: [ 39.19954  39.34680], Action: 1, score: 95.0
State: [-0.41865 -0.37925  0.08073  0.29570], Output model: [ 39.30210  39.37310], Action: 0, score: 96.0
State: [-0.42624 -0.57542  0.08664  0.61271], Output model: [ 39.12027  39.33864], Action: 1, score: 97.0
State: [-0.43775 -0.38161  0.09889  0.34852], Output model: [ 39.21943  39.36557], Action: 1, score: 98.0
State: [-0.44538 -0.18803  0.10586  0.08859], Output model: [ 39.34204  39.39748], Action: 1, score: 99.0
State: [-0.44914  0.00543  0.10764 -0.16891], Output model: [ 39.36907  39.38386], Action: 1, score: 100.0
State: [-0.44903  0.19886  0.10426 -0.42579], Output model: [ 39.33519  39.34786], Action: 1, score: 101.0
State: [-0.44505  0.39236  0.09574 -0.68387], Output model: [ 39.29980  39.30890], Action: 1, score: 102.0
State: [-0.43721  0.58604  0.08206 -0.94495], Output model: [ 39.27078  39.27010], Action: 0, score: 103.0
State: [-0.42549  0.38991  0.06316 -0.62765], Output model: [ 39.29848  39.29958], Action: 1, score: 104.0
State: [-0.41769  0.58410  0.05061 -0.89979], Output model: [ 39.26899  39.26003], Action: 0, score: 105.0
State: [-0.40601  0.38833  0.03262 -0.59163], Output model: [ 39.27591  39.27200], Action: 0, score: 106.0
State: [-0.39824  0.19276  0.02078 -0.28886], Output model: [ 39.28160  39.28086], Action: 0, score: 107.0
State: [-0.39438 -0.00265  0.01501  0.01031], Output model: [ 39.29956  39.30014], Action: 1, score: 108.0
State: [-0.39444  0.19226  0.01521 -0.27760], Output model: [ 39.27650  39.27521], Action: 0, score: 109.0
State: [-0.39059 -0.00308  0.00966  0.01984], Output model: [ 39.29617  39.29534], Action: 0, score: 110.0
State: [-0.39065 -0.19834  0.01006  0.31555], Output model: [ 39.33645  39.32855], Action: 0, score: 111.0
State: [-0.39462 -0.39360  0.01637  0.61139], Output model: [ 39.33981  39.35619], Action: 1, score: 112.0
State: [-0.40249 -0.19871  0.02860  0.32391], Output model: [ 39.35330  39.35163], Action: 1, score: 113.0
State: [-0.40647 -0.00401  0.03507  0.04038], Output model: [ 39.32219  39.32848], Action: 1, score: 114.0
State: [-0.40655  0.19059  0.03588 -0.24104], Output model: [ 39.30436  39.30728], Action: 1, score: 115.0
State: [-0.40274  0.38518  0.03106 -0.52219], Output model: [ 39.28259  39.28007], Action: 0, score: 116.0
State: [-0.39503  0.18964  0.02062 -0.21988], Output model: [ 39.28921  39.29046], Action: 1, score: 117.0
State: [-0.39124  0.38446  0.01622 -0.50599], Output model: [ 39.26772  39.26326], Action: 0, score: 118.0
State: [-0.38355  0.18911  0.00610 -0.20824], Output model: [ 39.27381  39.27327], Action: 0, score: 119.0
State: [-0.37977 -0.00610  0.00193  0.08636], Output model: [ 39.29939  39.29681], Action: 0, score: 120.0
State: [-0.37989 -0.20125  0.00366  0.37965], Output model: [ 39.34643  39.33558], Action: 0, score: 121.0
State: [-0.38391 -0.39642  0.01126  0.67349], Output model: [ 39.33519  39.35755], Action: 1, score: 122.0
State: [-0.39184 -0.20146  0.02472  0.38437], Output model: [ 39.36080  39.35818], Action: 0, score: 123.0
State: [-0.39587 -0.39692  0.03241  0.68474], Output model: [ 39.26289  39.34755], Action: 1, score: 124.0
State: [-0.40381 -0.20226  0.04611  0.40244], Output model: [ 39.36096  39.37211], Action: 0, score: 125.0
State: [-0.40786 -0.39801  0.05416  0.70929], Output model: [ 39.18531  39.33960], Action: 1, score: 126.0
State: [-0.41582 -0.20368  0.06834  0.43414], Output model: [ 39.28737  39.36788], Action: 0, score: 127.0
State: [-0.41989 -0.39970  0.07702  0.74756], Output model: [ 38.98838  39.32941], Action: 1, score: 128.0
State: [-0.42788 -0.20572  0.09198  0.48007], Output model: [ 39.19904  39.36033], Action: 1, score: 129.0
State: [-0.43200 -0.01200  0.10158  0.21774], Output model: [ 39.34324  39.40826], Action: 1, score: 130.0
State: [-0.43224  0.18153  0.10593 -0.04125], Output model: [ 39.38124  39.40529], Action: 1, score: 131.0
State: [-0.42861  0.37499  0.10511 -0.29873], Output model: [ 39.35272  39.37273], Action: 0, score: 132.0
State: [-0.42111  0.17853  0.09913  0.02517], Output model: [ 39.38705  39.41135], Action: 1, score: 133.0
State: [-0.41754  0.37211  0.09964 -0.23466], Output model: [ 39.35992  39.37976], Action: 1, score: 134.0
State: [-0.41009  0.56567  0.09494 -0.49433], Output model: [ 39.33746  39.34825], Action: 1, score: 135.0
State: [-0.39878  0.75934  0.08506 -0.75565], Output model: [ 39.31579  39.31505], Action: 0, score: 136.0
State: [-0.38359  0.56315  0.06994 -0.43746], Output model: [ 39.34179  39.34550], Action: 0, score: 137.0
State: [-0.37233  0.36711  0.06119 -0.12357], Output model: [ 39.36844  39.37853], Action: 1, score: 138.0
State: [-0.36499  0.56131  0.05872 -0.39634], Output model: [ 39.34647  39.34725], Action: 1, score: 139.0
State: [-0.35376  0.75555  0.05080 -0.66995], Output model: [ 39.32317  39.31302], Action: 0, score: 140.0
State: [-0.33865  0.55976  0.03740 -0.36171], Output model: [ 39.34788  39.34270], Action: 0, score: 141.0
State: [-0.32746  0.36413  0.03016 -0.05748], Output model: [ 39.35079  39.35573], Action: 1, score: 142.0
State: [-0.32017  0.55880  0.02901 -0.34049], Output model: [ 39.34602  39.33932], Action: 0, score: 143.0
State: [-0.30900  0.36328  0.02220 -0.03880], Output model: [ 39.34568  39.34966], Action: 1, score: 144.0
State: [-0.30173  0.55808  0.02143 -0.32440], Output model: [ 39.34093  39.33332], Action: 0, score: 145.0
State: [-0.29057  0.36266  0.01494 -0.02504], Output model: [ 39.34058  39.34370], Action: 1, score: 146.0
State: [-0.28332  0.55756  0.01444 -0.31297], Output model: [ 39.33577  39.32734], Action: 0, score: 147.0
State: [-0.27217  0.36224  0.00818 -0.01577], Output model: [ 39.33533  39.33766], Action: 1, score: 148.0
State: [-0.26492  0.55724  0.00786 -0.30586], Output model: [ 39.33038  39.32119], Action: 0, score: 149.0
State: [-0.25378  0.36201  0.00175 -0.01071], Output model: [ 39.32978  39.33136], Action: 1, score: 150.0
State: [-0.24654  0.55710  0.00153 -0.30284], Output model: [ 39.32461  39.31469], Action: 0, score: 151.0
State: [-0.23539  0.36196 -0.00452 -0.00967], Output model: [ 39.32376  39.32461], Action: 1, score: 152.0
State: [-0.22816  0.55715 -0.00472 -0.30378], Output model: [ 39.31829  39.30764], Action: 0, score: 153.0
State: [-0.21701  0.36209 -0.01079 -0.01259], Output model: [ 39.31826  39.31783], Action: 0, score: 154.0
State: [-0.20977  0.16713 -0.01105  0.27667], Output model: [ 39.32817  39.33310], Action: 1, score: 155.0
State: [-0.20643  0.36241 -0.00551 -0.01948], Output model: [ 39.32319  39.32422], Action: 1, score: 156.0
State: [-0.19918  0.55761 -0.00590 -0.31389], Output model: [ 39.31684  39.30661], Action: 0, score: 157.0
State: [-0.18803  0.36257 -0.01218 -0.02308], Output model: [ 39.31834  39.31744], Action: 0, score: 158.0
State: [-0.18078  0.16762 -0.01264  0.26574], Output model: [ 39.32166  39.32771], Action: 1, score: 159.0
State: [-0.17742  0.36292 -0.00733 -0.03090], Output model: [ 39.32268  39.32313], Action: 0, score: 160.0
State: [-0.17017  0.16791 -0.00794  0.25946], Output model: [ 39.31797  39.32800], Action: 1, score: 161.0
State: [-0.16681  0.36314 -0.00275 -0.03572], Output model: [ 39.32734  39.32903], Action: 1, score: 162.0
State: [-0.15954  0.55830 -0.00347 -0.32927], Output model: [ 39.31923  39.31033], Action: 0, score: 163.0
State: [-0.14838  0.36323 -0.01005 -0.03768], Output model: [ 39.32228  39.32174], Action: 0, score: 164.0
State: [-0.14111  0.16825 -0.01081  0.25181], Output model: [ 39.31144  39.32198], Action: 1, score: 165.0
State: [-0.13775  0.36353 -0.00577 -0.04426], Output model: [ 39.32626  39.32699], Action: 1, score: 166.0
State: [-0.13048  0.55873 -0.00666 -0.33876], Output model: [ 39.31559  39.30675], Action: 0, score: 167.0
State: [-0.11930  0.36371 -0.01343 -0.04818], Output model: [ 39.32086  39.31875], Action: 0, score: 168.0
State: [-0.11203  0.16878 -0.01440  0.24023], Output model: [ 39.30557  39.31576], Action: 1, score: 169.0
State: [-0.10865  0.36410 -0.00959 -0.05696], Output model: [ 39.32401  39.32307], Action: 0, score: 170.0
State: [-0.10137  0.16912 -0.01073  0.23268], Output model: [ 39.30233  39.31565], Action: 0, score: 171.0
