Results of experiments stored in: ./experiments/CartPole-v1_4
Episode: 1, exploration: 1.0, score: 15.0
State: [ 2.12520  0.35858  0.00079 -0.34271], Output model: [ 21.87057  21.57409], Action: 0, score: 372.0
State: [ 2.13237  0.16345 -0.00606 -0.04978], Output model: [ 22.17413  22.14639], Action: 0, score: 373.0
State: [ 2.13564 -0.03159 -0.00705  0.24099], Output model: [ 22.00978  22.31232], Action: 1, score: 374.0
State: [ 2.13501  0.16363 -0.00224 -0.05391], Output model: [ 22.05944  22.03984], Action: 0, score: 375.0
State: [ 2.13828 -0.03146 -0.00331  0.23806], Output model: [ 21.89844  22.20860], Action: 1, score: 376.0
State: [ 2.13765  0.16371  0.00145 -0.05566], Output model: [ 21.92881  21.92070], Action: 0, score: 377.0
State: [ 2.14092 -0.03143  0.00033  0.23748], Output model: [ 21.76865  22.08959], Action: 1, score: 378.0
State: [ 2.14030  0.16369  0.00508 -0.05510], Output model: [ 21.77962  21.78661], Action: 1, score: 379.0
State: [ 2.14357  0.35874  0.00398 -0.34617], Output model: [ 21.66929  21.37293], Action: 0, score: 380.0
State: [ 2.15074  0.16356 -0.00294 -0.05224], Output model: [ 21.96182  21.93865], Action: 0, score: 381.0
State: [ 2.15402 -0.03152 -0.00399  0.23951], Output model: [ 21.85400  22.16795], Action: 1, score: 382.0
State: [ 2.15339  0.16366  0.00080 -0.05442], Output model: [ 21.83283  21.82067], Action: 0, score: 383.0
State: [ 2.15666 -0.03148 -0.00028  0.23851], Output model: [ 21.72620  22.05048], Action: 1, score: 384.0
State: [ 2.15603  0.16365  0.00449 -0.05426], Output model: [ 21.68555  21.68803], Action: 1, score: 385.0
State: [ 2.15930  0.35871  0.00340 -0.34552], Output model: [ 21.58770  21.27830], Action: 0, score: 386.0
State: [ 2.16648  0.16354 -0.00351 -0.05177], Output model: [ 21.86997  21.84180], Action: 0, score: 387.0
State: [ 2.16975 -0.03153 -0.00455  0.23980], Output model: [ 21.78154  22.09312], Action: 1, score: 388.0
State: [ 2.16912  0.16365  0.00025 -0.05431], Output model: [ 21.74356  21.72589], Action: 0, score: 389.0
State: [ 2.17239 -0.03147 -0.00084  0.23845], Output model: [ 21.64903  21.96939], Action: 1, score: 390.0
State: [ 2.17176  0.16366  0.00393 -0.05449], Output model: [ 21.59928  21.59567], Action: 0, score: 391.0
State: [ 2.17503 -0.03152  0.00284  0.23943], Output model: [ 21.49502  21.82739], Action: 1, score: 392.0
State: [ 2.17440  0.16356  0.00763 -0.05236], Output model: [ 21.43420  21.44856], Action: 1, score: 393.0
State: [ 2.17767  0.35858  0.00659 -0.34262], Output model: [ 21.33446  21.03395], Action: 0, score: 394.0
State: [ 2.18485  0.16336 -0.00027 -0.04787], Output model: [ 21.59789  21.58528], Action: 0, score: 395.0
State: [ 2.18811 -0.03176 -0.00122  0.24473], Output model: [ 21.49502  21.81960], Action: 1, score: 396.0
State: [ 2.18748  0.16338  0.00367 -0.04834], Output model: [ 21.44736  21.44938], Action: 1, score: 397.0
State: [ 2.19074  0.35845  0.00270 -0.33986], Output model: [ 21.36835  21.04501], Action: 0, score: 398.0
State: [ 2.19791  0.16329 -0.00409 -0.04633], Output model: [ 21.62797  21.59950], Action: 0, score: 399.0
State: [ 2.20118 -0.03177 -0.00502  0.24506], Output model: [ 21.53389  21.84447], Action: 1, score: 400.0
State: [ 2.20054  0.16342 -0.00012 -0.04920], Output model: [ 21.49711  21.47946], Action: 0, score: 401.0
State: [ 2.20381 -0.03170 -0.00110  0.24344], Output model: [ 21.39686  21.71651], Action: 1, score: 402.0
State: [ 2.20318  0.16344  0.00377 -0.04959], Output model: [ 21.34764  21.34454], Action: 0, score: 403.0
State: [ 2.20645 -0.03174  0.00277  0.24428], Output model: [ 21.23744  21.56948], Action: 1, score: 404.0
State: [ 2.20581  0.16334  0.00766 -0.04752], Output model: [ 21.17650  21.19205], Action: 1, score: 405.0
State: [ 2.20908  0.35836  0.00671 -0.33778], Output model: [ 21.09079  20.78107], Action: 0, score: 406.0
State: [ 2.21625  0.16314 -0.00005 -0.04299], Output model: [ 21.33312  21.32256], Action: 0, score: 407.0
State: [ 2.21951 -0.03198 -0.00091  0.24968], Output model: [ 21.22329  21.54885], Action: 1, score: 408.0
State: [ 2.21887  0.16315  0.00409 -0.04329], Output model: [ 21.17435  21.17949], Action: 1, score: 409.0
State: [ 2.22213  0.35822  0.00322 -0.33468], Output model: [ 21.10470  20.77694], Action: 0, score: 410.0
State: [ 2.22930  0.16305 -0.00347 -0.04098], Output model: [ 21.34535  21.32132], Action: 0, score: 411.0
State: [ 2.23256 -0.03202 -0.00429  0.25060], Output model: [ 21.24223  21.55614], Action: 1, score: 412.0
State: [ 2.23192  0.16316  0.00072 -0.04343], Output model: [ 21.20329  21.19167], Action: 0, score: 413.0
State: [ 2.23518 -0.03197 -0.00015  0.24948], Output model: [ 21.09290  21.41701], Action: 1, score: 414.0
State: [ 2.23454  0.16315  0.00484 -0.04325], Output model: [ 21.04076  21.04559], Action: 1, score: 415.0
State: [ 2.23780  0.35820  0.00398 -0.33440], Output model: [ 20.97242  20.64236], Action: 0, score: 416.0
State: [ 2.24497  0.16303 -0.00271 -0.04047], Output model: [ 21.20740  21.18386], Action: 0, score: 417.0
State: [ 2.24823 -0.03206 -0.00352  0.25136], Output model: [ 21.10178  21.41613], Action: 1, score: 418.0
State: [ 2.24759  0.16311  0.00151 -0.04243], Output model: [ 21.06025  21.05002], Action: 0, score: 419.0
State: [ 2.25085 -0.03203  0.00066  0.25072], Output model: [ 20.94688  21.27174], Action: 1, score: 420.0
State: [ 2.25021  0.16308  0.00567 -0.04175], Output model: [ 20.89181  20.89903], Action: 1, score: 421.0
State: [ 2.25347  0.35812  0.00484 -0.33264], Output model: [ 20.82365  20.49406], Action: 0, score: 422.0
State: [ 2.26063  0.16293 -0.00182 -0.03844], Output model: [ 21.05155  21.03155], Action: 0, score: 423.0
State: [ 2.26389 -0.03216 -0.00258  0.25367], Output model: [ 20.94056  21.25807], Action: 1, score: 424.0
State: [ 2.26325  0.16300  0.00249 -0.03982], Output model: [ 20.89638  20.89099], Action: 0, score: 425.0
State: [ 2.26651 -0.03216  0.00169  0.25364], Output model: [ 20.77683  21.10548], Action: 1, score: 426.0
State: [ 2.26587  0.16294  0.00676 -0.03851], Output model: [ 20.71857  20.73215], Action: 1, score: 427.0
State: [ 2.26912  0.35796  0.00599 -0.32905], Output model: [ 20.64859  20.32369], Action: 0, score: 428.0
State: [ 2.27628  0.16275 -0.00059 -0.03448], Output model: [ 20.86740  20.85549], Action: 0, score: 429.0
State: [ 2.27954 -0.03236 -0.00128  0.25802], Output model: [ 20.74701  21.07161], Action: 1, score: 430.0
State: [ 2.27889  0.16278  0.00388 -0.03507], Output model: [ 20.69954  20.70424], Action: 1, score: 431.0
State: [ 2.28215  0.35785  0.00318 -0.32652], Output model: [ 20.64147  20.30168], Action: 0, score: 432.0
State: [ 2.28930  0.16268 -0.00335 -0.03284], Output model: [ 20.85994  20.83667], Action: 0, score: 433.0
State: [ 2.29256 -0.03239 -0.00400  0.25879], Output model: [ 20.74356  21.06026], Action: 1, score: 434.0
State: [ 2.29191  0.16278  0.00117 -0.03515], Output model: [ 20.70551  20.69618], Action: 0, score: 435.0
State: [ 2.29517 -0.03235  0.00047  0.25790], Output model: [ 20.58223  20.90844], Action: 1, score: 436.0
State: [ 2.29452  0.16276  0.00563 -0.03464], Output model: [ 20.52855  20.53759], Action: 1, score: 437.0
State: [ 2.29777  0.35780  0.00493 -0.32554], Output model: [ 20.46794  20.13171], Action: 0, score: 438.0
State: [ 2.30493  0.16261 -0.00158 -0.03130], Output model: [ 20.67836  20.66137], Action: 0, score: 439.0
State: [ 2.30818 -0.03249 -0.00220  0.26088], Output model: [ 20.55536  20.87707], Action: 1, score: 440.0
State: [ 2.30753  0.16266  0.00301 -0.03250], Output model: [ 20.51162  20.51072], Action: 0, score: 441.0
State: [ 2.31079 -0.03250  0.00237  0.26114], Output model: [ 20.37965  20.71281], Action: 1, score: 442.0
State: [ 2.31014  0.16259  0.00759 -0.03080], Output model: [ 20.32030  20.34022], Action: 1, score: 443.0
State: [ 2.31339  0.35760  0.00697 -0.32108], Output model: [ 20.25436  19.92838], Action: 0, score: 444.0
State: [ 2.32054  0.16238  0.00055 -0.02620], Output model: [ 20.45341  20.45004], Action: 0, score: 445.0
State: [ 2.32379 -0.03275  0.00003  0.26665], Output model: [ 20.31693  20.65015], Action: 1, score: 446.0
State: [ 2.32313  0.16237  0.00536 -0.02602], Output model: [ 20.26720  20.28308], Action: 1, score: 447.0
State: [ 2.32638  0.35742  0.00484 -0.31701], Output model: [ 20.21000  19.87474], Action: 0, score: 448.0
State: [ 2.33353  0.16222 -0.00150 -0.02281], Output model: [ 20.40622  20.39728], Action: 0, score: 449.0
State: [ 2.33677 -0.03288 -0.00196  0.26940], Output model: [ 20.26911  20.59922], Action: 1, score: 450.0
State: [ 2.33611  0.16227  0.00343 -0.02390], Output model: [ 20.22688  20.23559], Action: 1, score: 451.0
State: [ 2.33936  0.35735  0.00295 -0.31549], Output model: [ 20.17887  19.83163], Action: 0, score: 452.0
State: [ 2.34651  0.16218 -0.00336 -0.02188], Output model: [ 20.37390  20.35608], Action: 0, score: 453.0
State: [ 2.34975 -0.03289 -0.00379  0.26974], Output model: [ 20.23985  20.56366], Action: 1, score: 454.0
State: [ 2.34909  0.16228  0.00160 -0.02414], Output model: [ 20.20386  20.20188], Action: 0, score: 455.0
State: [ 2.35234 -0.03286  0.00112  0.26905], Output model: [ 20.06174  20.39648], Action: 1, score: 456.0
State: [ 2.35168  0.16225  0.00650 -0.02328], Output model: [ 20.00869  20.02744], Action: 1, score: 457.0
State: [ 2.35493  0.35727  0.00603 -0.31391], Output model: [ 19.95317  19.61680], Action: 0, score: 458.0
State: [ 2.36207  0.16207 -0.00025 -0.01933], Output model: [ 20.13727  20.13288], Action: 0, score: 459.0
State: [ 2.36531 -0.03305 -0.00063  0.27328], Output model: [ 19.99166  20.32605], Action: 1, score: 460.0
State: [ 2.36465  0.16208  0.00483 -0.01960], Output model: [ 19.94578  19.96098], Action: 1, score: 461.0
State: [ 2.36789  0.35713  0.00444 -0.31076], Output model: [ 19.89495  19.55222], Action: 0, score: 462.0
State: [ 2.37504  0.16195 -0.00177 -0.01668], Output model: [ 20.07862  20.06955], Action: 0, score: 463.0
State: [ 2.37827 -0.03315 -0.00211  0.27545], Output model: [ 19.93237  20.26407], Action: 1, score: 464.0
State: [ 2.37761  0.16200  0.00340 -0.01790], Output model: [ 19.89207  19.90142], Action: 1, score: 465.0
State: [ 2.38085  0.35708  0.00304 -0.30951], Output model: [ 19.84413  19.49443], Action: 0, score: 466.0
State: [ 2.38799  0.16191 -0.00315 -0.01587], Output model: [ 20.03068  20.01451], Action: 0, score: 467.0
State: [ 2.39123 -0.03317 -0.00346  0.27582], Output model: [ 19.88652  20.21320], Action: 1, score: 468.0
State: [ 2.39057  0.16200  0.00205 -0.01795], Output model: [ 19.85082  19.85176], Action: 1, score: 469.0
State: [ 2.39381  0.35710  0.00169 -0.30999], Output model: [ 19.80672  19.44751], Action: 0, score: 470.0
Episode finished, score: 471.0
State: [-0.02384  0.03280  0.01086 -0.02386], Output model: [ 21.18711  21.18828], Action: 1, score: 0
State: [-0.02318  0.22777  0.01038 -0.31310], Output model: [ 21.19132  21.11114], Action: 0, score: 1.0
State: [-0.01862  0.03250  0.00412 -0.01716], Output model: [ 21.19467  21.19351], Action: 0, score: 2.0
State: [-0.01797 -0.16268  0.00377  0.27682], Output model: [ 21.18589  21.17332], Action: 0, score: 3.0
State: [-0.02123 -0.35786  0.00931  0.57069], Output model: [ 21.10385  21.12686], Action: 1, score: 4.0
State: [-0.02839 -0.16287  0.02072  0.28096], Output model: [ 21.11000  21.11026], Action: 1, score: 5.0
State: [-0.03164  0.03195  0.02634 -0.00512], Output model: [ 21.13893  21.16141], Action: 1, score: 6.0
State: [-0.03100  0.22669  0.02624 -0.28938], Output model: [ 21.12033  21.07852], Action: 0, score: 7.0
State: [-0.02647  0.03120  0.02045  0.01147], Output model: [ 21.13537  21.16097], Action: 1, score: 8.0
State: [-0.02585  0.22602  0.02068 -0.27469], Output model: [ 21.11457  21.07015], Action: 0, score: 9.0
State: [-0.02133  0.03061  0.01519  0.02444], Output model: [ 21.13439  21.16175], Action: 1, score: 10.0
State: [-0.02071  0.22551  0.01568 -0.26341], Output model: [ 21.11224  21.06437], Action: 0, score: 11.0
State: [-0.01620  0.03017  0.01041  0.03418], Output model: [ 21.13584  21.16364], Action: 1, score: 12.0
State: [-0.01560  0.22514  0.01109 -0.25521], Output model: [ 21.11314  21.06098], Action: 0, score: 13.0
State: [-0.01110  0.02986  0.00599  0.04096], Output model: [ 21.13964  21.16666], Action: 1, score: 14.0
State: [-0.01050  0.22490  0.00681 -0.24983], Output model: [ 21.11728  21.05986], Action: 0, score: 15.0
State: [-0.00600  0.02968  0.00181  0.04499], Output model: [ 21.14574  21.17080], Action: 1, score: 16.0
State: [-0.00541  0.22478  0.00271 -0.24712], Output model: [ 21.12463  21.06092], Action: 0, score: 17.0
State: [-0.00091  0.02962 -0.00223  0.04642], Output model: [ 21.15422  21.17610], Action: 1, score: 18.0
State: [-0.00032  0.22477 -0.00130 -0.24697], Output model: [ 21.13530  21.06417], Action: 0, score: 19.0
State: [ 0.00418  0.02967 -0.00624  0.04530], Output model: [ 21.16515  21.18262], Action: 1, score: 20.0
State: [ 0.00477  0.22488 -0.00534 -0.24934], Output model: [ 21.13809  21.05819], Action: 0, score: 21.0
State: [ 0.00927  0.02983 -0.01032  0.04165], Output model: [ 21.17871  21.19046], Action: 1, score: 22.0
State: [ 0.00986  0.22510 -0.00949 -0.25427], Output model: [ 21.14307  21.05326], Action: 0, score: 23.0
State: [ 0.01437  0.03012 -0.01457  0.03541], Output model: [ 21.19527  21.19999], Action: 1, score: 24.0
State: [ 0.01497  0.22544 -0.01387 -0.26184], Output model: [ 21.15550  21.05224], Action: 0, score: 25.0
State: [ 0.01948  0.03052 -0.01910  0.02644], Output model: [ 21.21496  21.21112], Action: 0, score: 26.0
State: [ 0.02009 -0.16432 -0.01857  0.31303], Output model: [ 21.22417  21.19201], Action: 0, score: 27.0
State: [ 0.01680 -0.35917 -0.01231  0.59980], Output model: [ 21.18235  21.18640], Action: 1, score: 28.0
State: [ 0.00962 -0.16388 -0.00032  0.30327], Output model: [ 21.19307  21.18488], Action: 0, score: 29.0
State: [ 0.00634 -0.35900  0.00575  0.59585], Output model: [ 21.11575  21.12276], Action: 1, score: 30.0
State: [-0.00084 -0.16396  0.01766  0.30498], Output model: [ 21.12136  21.12716], Action: 1, score: 31.0
State: [-0.00412  0.03091  0.02376  0.01792], Output model: [ 21.13949  21.16497], Action: 1, score: 32.0
State: [-0.00350  0.22568  0.02412 -0.26717], Output model: [ 21.10479  21.06381], Action: 0, score: 33.0
State: [ 0.00101  0.03022  0.01878  0.03302], Output model: [ 21.13597  21.16444], Action: 1, score: 34.0
State: [ 0.00162  0.22507  0.01944 -0.25368], Output model: [ 21.09868  21.05588], Action: 0, score: 35.0
State: [ 0.00612  0.02968  0.01437  0.04507], Output model: [ 21.13013  21.15928], Action: 1, score: 36.0
State: [ 0.00671  0.22459  0.01527 -0.24304], Output model: [ 21.09534  21.05007], Action: 0, score: 37.0
State: [ 0.01120  0.02925  0.01041  0.05442], Output model: [ 21.12604  21.15479], Action: 1, score: 38.0
State: [ 0.01179  0.22423  0.01150 -0.23496], Output model: [ 21.09460  21.04622], Action: 0, score: 39.0
State: [ 0.01627  0.02894  0.00680  0.06132], Output model: [ 21.12575  21.15362], Action: 1, score: 40.0
State: [ 0.01685  0.22397  0.00802 -0.22921], Output model: [ 21.09637  21.04420], Action: 0, score: 41.0
State: [ 0.02133  0.02873  0.00344  0.06599], Output model: [ 21.12911  21.15564], Action: 1, score: 42.0
State: [ 0.02191  0.22380  0.00476 -0.22560], Output model: [ 21.10062  21.04391], Action: 0, score: 43.0
State: [ 0.02638  0.02861  0.00025  0.06858], Output model: [ 21.13605  21.16082], Action: 1, score: 44.0
State: [ 0.02695  0.22373  0.00162 -0.22403], Output model: [ 21.10423  21.04115], Action: 0, score: 45.0
State: [ 0.03143  0.02859 -0.00286  0.06916], Output model: [ 21.14673  21.16931], Action: 1, score: 46.0
State: [ 0.03200  0.22375 -0.00148 -0.22442], Output model: [ 21.10773  21.03653], Action: 0, score: 47.0
State: [ 0.03648  0.02865 -0.00597  0.06780], Output model: [ 21.16125  21.18118], Action: 1, score: 48.0
State: [ 0.03705  0.22386 -0.00461 -0.22676], Output model: [ 21.11051  21.03171], Action: 0, score: 49.0
State: [ 0.04153  0.02880 -0.00915  0.06446], Output model: [ 21.17738  21.19351], Action: 1, score: 50.0
State: [ 0.04210  0.22405 -0.00786 -0.23109], Output model: [ 21.11466  21.02749], Action: 0, score: 51.0
State: [ 0.04658  0.02904 -0.01248  0.05910], Output model: [ 21.19185  21.20186], Action: 1, score: 52.0
State: [ 0.04716  0.22434 -0.01130 -0.23750], Output model: [ 21.12193  21.02477], Action: 0, score: 53.0
State: [ 0.05165  0.02938 -0.01605  0.05160], Output model: [ 21.20920  21.21166], Action: 1, score: 54.0
State: [ 0.05224  0.22473 -0.01502 -0.24610], Output model: [ 21.13572  21.02544], Action: 0, score: 55.0
State: [ 0.05673  0.02983 -0.01994  0.04181], Output model: [ 21.23116  21.22436], Action: 0, score: 56.0
State: [ 0.05733 -0.16500 -0.01910  0.32813], Output model: [ 21.23452  21.19980], Action: 0, score: 57.0
State: [ 0.05403 -0.35985 -0.01254  0.61473], Output model: [ 21.22077  21.21656], Action: 0, score: 58.0
State: [ 0.04683 -0.55479 -0.00024  0.90344], Output model: [ 21.23599  21.08103], Action: 0, score: 59.0
State: [ 0.03574 -0.74991  0.01782  1.19605], Output model: [ 19.91070  20.85112], Action: 1, score: 60.0
State: [ 0.02074 -0.55503  0.04175  0.90900], Output model: [ 20.63576  20.91170], Action: 1, score: 61.0
State: [ 0.00964 -0.36049  0.05993  0.62973], Output model: [ 20.81174  20.90367], Action: 1, score: 62.0
State: [ 0.00243 -0.16626  0.07252  0.35650], Output model: [ 20.91312  20.98205], Action: 1, score: 63.0
State: [-0.00090  0.02776  0.07965  0.08754], Output model: [ 20.90541  21.01857], Action: 1, score: 64.0
State: [-0.00034  0.22166  0.08140 -0.17899], Output model: [ 20.93591  21.02130], Action: 1, score: 65.0
State: [ 0.00409  0.41553  0.07782 -0.44492], Output model: [ 20.92061  20.94290], Action: 1, score: 66.0
State: [ 0.01240  0.60947  0.06892 -0.71210], Output model: [ 20.83134  20.81060], Action: 0, score: 67.0
State: [ 0.02459  0.41346  0.05468 -0.39854], Output model: [ 20.90301  20.92108], Action: 1, score: 68.0
State: [ 0.03286  0.60777  0.04671 -0.67349], Output model: [ 20.80298  20.77096], Action: 0, score: 69.0
State: [ 0.04502  0.41203  0.03324 -0.36648], Output model: [ 20.87851  20.88670], Action: 1, score: 70.0
State: [ 0.05326  0.60666  0.02591 -0.64850], Output model: [ 20.77355  20.72071], Action: 0, score: 71.0
State: [ 0.06539  0.41119  0.01294 -0.34777], Output model: [ 20.89851  20.87178], Action: 0, score: 72.0
State: [ 0.07361  0.21589  0.00598 -0.05103], Output model: [ 20.90140  20.91882], Action: 1, score: 73.0
State: [ 0.07793  0.41092  0.00496 -0.34182], Output model: [ 20.90469  20.86111], Action: 0, score: 74.0
State: [ 0.08615  0.21573 -0.00187 -0.04758], Output model: [ 20.90928  20.91717], Action: 1, score: 75.0
State: [ 0.09046  0.41088 -0.00282 -0.34085], Output model: [ 20.88795  20.82825], Action: 0, score: 76.0
State: [ 0.09868  0.21580 -0.00964 -0.04906], Output model: [ 20.90632  20.90448], Action: 0, score: 77.0
State: [ 0.10300  0.02081 -0.01062  0.24056], Output model: [ 20.99300  21.01260], Action: 1, score: 78.0
State: [ 0.10341  0.21609 -0.00581 -0.05545], Output model: [ 20.90995  20.90857], Action: 0, score: 79.0
State: [ 0.10774  0.02105 -0.00692  0.23539], Output model: [ 20.99577  21.01463], Action: 1, score: 80.0
State: [ 0.10816  0.21627 -0.00221 -0.05946], Output model: [ 20.91166  20.91182], Action: 1, score: 81.0
State: [ 0.11248  0.41142 -0.00340 -0.35284], Output model: [ 20.86520  20.79647], Action: 0, score: 82.0
State: [ 0.12071  0.21635 -0.01046 -0.06124], Output model: [ 20.89775  20.88481], Action: 0, score: 83.0
State: [ 0.12504  0.02138 -0.01168  0.22813], Output model: [ 21.03138  21.04120], Action: 1, score: 84.0
State: [ 0.12546  0.21667 -0.00712 -0.06822], Output model: [ 20.90202  20.88848], Action: 0, score: 85.0
State: [ 0.12980  0.02165 -0.00848  0.22221], Output model: [ 21.03190  21.04144], Action: 1, score: 86.0
State: [ 0.13023  0.21689 -0.00404 -0.07314], Output model: [ 20.90405  20.89084], Action: 0, score: 87.0
State: [ 0.13457  0.02182 -0.00550  0.21827], Output model: [ 21.02960  21.03915], Action: 1, score: 88.0
State: [ 0.13501  0.21702 -0.00114 -0.07614], Output model: [ 20.90397  20.89212], Action: 0, score: 89.0
State: [ 0.13935  0.02192 -0.00266  0.21618], Output model: [ 21.02511  21.03516], Action: 1, score: 90.0
State: [ 0.13978  0.21708  0.00166 -0.07734], Output model: [ 20.91311  20.90252], Action: 0, score: 91.0
State: [ 0.14413  0.02193  0.00012  0.21587], Output model: [ 21.01881  21.03055], Action: 1, score: 92.0
State: [ 0.14456  0.21705  0.00443 -0.07678], Output model: [ 20.92693  20.91727], Action: 0, score: 93.0
State: [ 0.14891  0.02187  0.00290  0.21730], Output model: [ 21.02024  21.03181], Action: 1, score: 94.0
State: [ 0.14934  0.21695  0.00724 -0.07447], Output model: [ 20.94278  20.93440], Action: 0, score: 95.0
State: [ 0.15368  0.02172  0.00575  0.22049], Output model: [ 21.03463  21.04316], Action: 1, score: 96.0
State: [ 0.15412  0.21676  0.01016 -0.07037], Output model: [ 20.96314  20.95608], Action: 0, score: 97.0
State: [ 0.15845  0.02150  0.00876  0.22550], Output model: [ 21.04830  21.05402], Action: 1, score: 98.0
State: [ 0.15888  0.21649  0.01327 -0.06441], Output model: [ 20.98613  20.98093], Action: 0, score: 99.0
State: [ 0.16321  0.02118  0.01198  0.23243], Output model: [ 21.06518  21.06893], Action: 1, score: 100.0
State: [ 0.16364  0.21613  0.01663 -0.05645], Output model: [ 21.01192  21.00930], Action: 0, score: 101.0
State: [ 0.16796  0.02078  0.01550  0.24143], Output model: [ 21.08682  21.08949], Action: 1, score: 102.0
State: [ 0.16837  0.21567  0.02033 -0.04632], Output model: [ 21.04077  21.04161], Action: 1, score: 103.0
State: [ 0.17269  0.41050  0.01940 -0.33252], Output model: [ 21.07213  20.98787], Action: 0, score: 104.0
State: [ 0.18090  0.21510  0.01275 -0.03379], Output model: [ 21.09356  21.07013], Action: 0, score: 105.0
State: [ 0.18520  0.01980  0.01207  0.26289], Output model: [ 21.15886  21.14398], Action: 0, score: 106.0
State: [ 0.18559 -0.17549  0.01733  0.55936], Output model: [ 21.03144  21.09509], Action: 1, score: 107.0
State: [ 0.18209  0.01938  0.02852  0.27218], Output model: [ 21.15560  21.15753], Action: 1, score: 108.0
State: [ 0.18247  0.21409  0.03396 -0.01137], Output model: [ 21.12277  21.13497], Action: 1, score: 109.0
State: [ 0.18675  0.40871  0.03373 -0.29315], Output model: [ 21.15328  21.09031], Action: 0, score: 110.0
State: [ 0.19493  0.21312  0.02787  0.00998], Output model: [ 21.19365  21.18744], Action: 0, score: 111.0
State: [ 0.19919  0.01761  0.02807  0.31133], Output model: [ 21.23333  21.22310], Action: 0, score: 112.0
State: [ 0.19954 -0.17790  0.03430  0.61273], Output model: [ 20.89410  21.08501], Action: 1, score: 113.0
State: [ 0.19599  0.01673  0.04655  0.33104], Output model: [ 21.16912  21.22025], Action: 1, score: 114.0
State: [ 0.19632  0.21116  0.05317  0.05340], Output model: [ 21.26168  21.30031], Action: 1, score: 115.0
State: [ 0.20054  0.40548  0.05424 -0.22205], Output model: [ 21.28352  21.26004], Action: 0, score: 116.0
State: [ 0.20865  0.20962  0.04980  0.08724], Output model: [ 21.30905  21.34951], Action: 1, score: 117.0
State: [ 0.21284  0.40400  0.05155 -0.18932], Output model: [ 21.30895  21.28916], Action: 0, score: 118.0
State: [ 0.22092  0.20818  0.04776  0.11916], Output model: [ 21.32667  21.36510], Action: 1, score: 119.0
State: [ 0.22509  0.40258  0.05014 -0.15808], Output model: [ 21.33533  21.32065], Action: 0, score: 120.0
State: [ 0.23314  0.20678  0.04698  0.14999], Output model: [ 21.34417  21.38211], Action: 1, score: 121.0
State: [ 0.23728  0.40120  0.04998 -0.12750], Output model: [ 21.36282  21.35459], Action: 0, score: 122.0
State: [ 0.24530  0.20540  0.04743  0.18052], Output model: [ 21.30520  21.37759], Action: 1, score: 123.0
State: [ 0.24941  0.39981  0.05104 -0.09683], Output model: [ 21.39020  21.38945], Action: 0, score: 124.0
State: [ 0.25740  0.20400  0.04910  0.21151], Output model: [ 21.25237  21.37239], Action: 1, score: 125.0
State: [ 0.26148  0.39838  0.05333 -0.06529], Output model: [ 21.42188  21.43093], Action: 1, score: 126.0
State: [ 0.26945  0.59270  0.05203 -0.34068], Output model: [ 21.41031  21.33385], Action: 0, score: 127.0
State: [ 0.28131  0.39688  0.04522 -0.03206], Output model: [ 21.44692  21.45368], Action: 1, score: 128.0
State: [ 0.28924  0.59132  0.04457 -0.31014], Output model: [ 21.42187  21.34222], Action: 0, score: 129.0
State: [ 0.30107  0.39560  0.03837 -0.00374], Output model: [ 21.46044  21.46231], Action: 1, score: 130.0
State: [ 0.30898  0.59015  0.03830 -0.28407], Output model: [ 21.41945  21.33984], Action: 0, score: 131.0
State: [ 0.32078  0.39450  0.03262  0.02044], Output model: [ 21.47823  21.46377], Action: 0, score: 132.0
State: [ 0.32867  0.19893  0.03302  0.32323], Output model: [ 21.24031  21.41301], Action: 1, score: 133.0
State: [ 0.33265  0.39356  0.03949  0.04114], Output model: [ 21.47420  21.50299], Action: 1, score: 134.0
State: [ 0.34052  0.58810  0.04031 -0.23882], Output model: [ 21.48395  21.39331], Action: 0, score: 135.0
State: [ 0.35229  0.39242  0.03553  0.06630], Output model: [ 21.47573  21.50379], Action: 1, score: 136.0
State: [ 0.36013  0.58702  0.03686 -0.21496], Output model: [ 21.52048  21.40679], Action: 0, score: 137.0
State: [ 0.37187  0.39139  0.03256  0.08911], Output model: [ 21.47231  21.50252], Action: 1, score: 138.0
State: [ 0.37970  0.58603  0.03434 -0.19312], Output model: [ 21.55567  21.42068], Action: 0, score: 139.0
State: [ 0.39142  0.39043  0.03048  0.11020], Output model: [ 21.46525  21.50098], Action: 1, score: 140.0
State: [ 0.39923  0.58511  0.03269 -0.17272], Output model: [ 21.59015  21.43549], Action: 0, score: 141.0
State: [ 0.41093  0.38953  0.02923  0.13010], Output model: [ 21.45550  21.50045], Action: 1, score: 142.0
State: [ 0.41872  0.58422  0.03183 -0.15322], Output model: [ 21.62449  21.45174], Action: 0, score: 143.0
State: [ 0.43041  0.38866  0.02877  0.14933], Output model: [ 21.45183  21.50920], Action: 1, score: 144.0
State: [ 0.43818  0.58336  0.03176 -0.13414], Output model: [ 21.63192  21.45878], Action: 0, score: 145.0
State: [ 0.44985  0.38780  0.02907  0.16839], Output model: [ 21.45023  21.52397], Action: 1, score: 146.0
State: [ 0.45761  0.58249  0.03244 -0.11498], Output model: [ 21.61054  21.45621], Action: 0, score: 147.0
State: [ 0.46926  0.38692  0.03014  0.18776], Output model: [ 21.44510  21.54128], Action: 1, score: 148.0
